conference	paper_title	doi	author	author_url	author_position
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Designing Documentary Informatics	10.1145/3064663.3064714	David S. Kirk	https://dl.acm.org/author_page.cfm?id=81100166914	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Digital Systems and the Experience of Legacy	10.1145/3064663.3064731	Rebecca Gulotta	https://dl.acm.org/author_page.cfm?id=81442615820	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Digital Systems and the Experience of Legacy	10.1145/3064663.3064731	Aisling Kelliher	https://dl.acm.org/author_page.cfm?id=81319494744	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Digital Systems and the Experience of Legacy	10.1145/3064663.3064731	Jodi Forlizzi	https://dl.acm.org/author_page.cfm?id=81100492013	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	The Autobiographical Design and Long Term Usage of an Always-On Video Recording System for the Home	10.1145/3064663.3064759	Yasamin Heshmat	https://dl.acm.org/author_page.cfm?id=81440620776	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	The Autobiographical Design and Long Term Usage of an Always-On Video Recording System for the Home	10.1145/3064663.3064759	Carman Neustaedter	https://dl.acm.org/author_page.cfm?id=81100495977	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	The Autobiographical Design and Long Term Usage of an Always-On Video Recording System for the Home	10.1145/3064663.3064759	Brendan DeBrincat	https://dl.acm.org/author_page.cfm?id=99659177002	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	Susan Hwang	https://dl.acm.org/author_page.cfm?id=99659177471	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	Adrian L. Jessup Schneider	https://dl.acm.org/author_page.cfm?id=99658651470	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	Daniel Clarke	https://dl.acm.org/author_page.cfm?id=99659078180	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	Alexander Macintosh	https://dl.acm.org/author_page.cfm?id=99659177311	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	Lauren Switzer	https://dl.acm.org/author_page.cfm?id=81502804128	5
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	Darcy Fehlings	https://dl.acm.org/author_page.cfm?id=81502802691	6
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	How Game Balancing Affects Play: Player Adaptation in an Exergame for Children with Cerebral Palsy	10.1145/3064663.3064664	T.C. Nicholas Graham	https://dl.acm.org/author_page.cfm?id=81392599672	7
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Engaging Children Using a Digital Living Media System	10.1145/3064663.3064708	Foad Hamidi	https://dl.acm.org/author_page.cfm?id=81456613170	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Engaging Children Using a Digital Living Media System	10.1145/3064663.3064708	Melanie Baljko	https://dl.acm.org/author_page.cfm?id=81100649832	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Calming Children When Drawing Blood Using Breath-based Biofeedback	10.1145/3064663.3064742	Tobias Sonne	https://dl.acm.org/author_page.cfm?id=81558390556	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Calming Children When Drawing Blood Using Breath-based Biofeedback	10.1145/3064663.3064742	Timothy Merritt	https://dl.acm.org/author_page.cfm?id=81363592872	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Calming Children When Drawing Blood Using Breath-based Biofeedback	10.1145/3064663.3064742	Paul Marshall	https://dl.acm.org/author_page.cfm?id=81100280485	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Calming Children When Drawing Blood Using Breath-based Biofeedback	10.1145/3064663.3064742	Johanne J. Lomholt	https://dl.acm.org/author_page.cfm?id=99659177210	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Calming Children When Drawing Blood Using Breath-based Biofeedback	10.1145/3064663.3064742	Jörg Müller	https://dl.acm.org/author_page.cfm?id=81436600078	5
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Calming Children When Drawing Blood Using Breath-based Biofeedback	10.1145/3064663.3064742	Kaj Grønbæk	https://dl.acm.org/author_page.cfm?id=81100095276	6
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Enabling Collaboration in Learning Computer Programing Inclusive of Children with Vision Impairments	10.1145/3064663.3064689	Anja Thieme	https://dl.acm.org/author_page.cfm?id=81482659504	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Enabling Collaboration in Learning Computer Programing Inclusive of Children with Vision Impairments	10.1145/3064663.3064689	Cecily Morrison	https://dl.acm.org/author_page.cfm?id=87959289057	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Enabling Collaboration in Learning Computer Programing Inclusive of Children with Vision Impairments	10.1145/3064663.3064689	Nicolas Villar	https://dl.acm.org/author_page.cfm?id=81100599166	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Enabling Collaboration in Learning Computer Programing Inclusive of Children with Vision Impairments	10.1145/3064663.3064689	Martin Grayson	https://dl.acm.org/author_page.cfm?id=99659197406	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Enabling Collaboration in Learning Computer Programing Inclusive of Children with Vision Impairments	10.1145/3064663.3064689	Siân Lindley	https://dl.acm.org/author_page.cfm?id=81100028041	5
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Voodle: Vocal Doodling to Sketch Affective Robot Motion	10.1145/3064663.3064668	David Marino	https://dl.acm.org/author_page.cfm?id=99659161447	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Voodle: Vocal Doodling to Sketch Affective Robot Motion	10.1145/3064663.3064668	Paul Bucci	https://dl.acm.org/author_page.cfm?id=99658762948	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Voodle: Vocal Doodling to Sketch Affective Robot Motion	10.1145/3064663.3064668	Oliver S. Schneider	https://dl.acm.org/author_page.cfm?id=81486645894	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Voodle: Vocal Doodling to Sketch Affective Robot Motion	10.1145/3064663.3064668	Karon E. MacLean	https://dl.acm.org/author_page.cfm?id=81100608981	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	GUI Robots: Using Off-the-Shelf Robots as Tangible Input and Output Devices for Unmodified GUI Applications	10.1145/3064663.3064706	Darren Guinness	https://dl.acm.org/author_page.cfm?id=87959108057	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	GUI Robots: Using Off-the-Shelf Robots as Tangible Input and Output Devices for Unmodified GUI Applications	10.1145/3064663.3064706	Daniel Szafir	https://dl.acm.org/author_page.cfm?id=81488672477	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	GUI Robots: Using Off-the-Shelf Robots as Tangible Input and Output Devices for Unmodified GUI Applications	10.1145/3064663.3064706	Shaun K. Kane	https://dl.acm.org/author_page.cfm?id=81329489903	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Robotic Table and Bench Enhance Mirror Type Social Telepresence	10.1145/3064663.3064709	Hideyuki Nakanishi	https://dl.acm.org/author_page.cfm?id=81100225472	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Robotic Table and Bench Enhance Mirror Type Social Telepresence	10.1145/3064663.3064709	Kazuaki Tanaka	https://dl.acm.org/author_page.cfm?id=87959118857	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Robotic Table and Bench Enhance Mirror Type Social Telepresence	10.1145/3064663.3064709	Ryoji Kato	https://dl.acm.org/author_page.cfm?id=99659176451	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Robotic Table and Bench Enhance Mirror Type Social Telepresence	10.1145/3064663.3064709	Xing Geng	https://dl.acm.org/author_page.cfm?id=99659176184	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Robotic Table and Bench Enhance Mirror Type Social Telepresence	10.1145/3064663.3064709	Naomi Yamashita	https://dl.acm.org/author_page.cfm?id=81309484665	5
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	CoilMove: An Actuated to-body Energy Transfer System	10.1145/3064663.3064693	Paul Worgan	https://dl.acm.org/author_page.cfm?id=99658751516	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	CoilMove: An Actuated to-body Energy Transfer System	10.1145/3064663.3064693	Mike Fraser	https://dl.acm.org/author_page.cfm?id=81100364452	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"The Visual and Beyond: Characterizing Experiences with Auditory, Haptic and Visual Data Representations"	10.1145/3064663.3064702	Trevor Hogan	https://dl.acm.org/author_page.cfm?id=81548034267	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"The Visual and Beyond: Characterizing Experiences with Auditory, Haptic and Visual Data Representations"	10.1145/3064663.3064702	Uta Hinrichs	https://dl.acm.org/author_page.cfm?id=81314483193	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"The Visual and Beyond: Characterizing Experiences with Auditory, Haptic and Visual Data Representations"	10.1145/3064663.3064702	Eva Hornecker	https://dl.acm.org/author_page.cfm?id=81100374937	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"Towards Personalized Visualization: Information Granularity, Situation, and Personality"	10.1145/3064663.3064704	Nels Oscar	https://dl.acm.org/author_page.cfm?id=81548463756	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"Towards Personalized Visualization: Information Granularity, Situation, and Personality"	10.1145/3064663.3064704	Shannon Mejía	https://dl.acm.org/author_page.cfm?id=99659177072	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"Towards Personalized Visualization: Information Granularity, Situation, and Personality"	10.1145/3064663.3064704	Ronald Metoyer	https://dl.acm.org/author_page.cfm?id=81100388468	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	"Towards Personalized Visualization: Information Granularity, Situation, and Personality"	10.1145/3064663.3064704	Karen Hooker	https://dl.acm.org/author_page.cfm?id=99659177054	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Recognition of Text and Shapes on a Large-Sized Head-Up Display	10.1145/3064663.3064736	Renate Haeuslschmid	https://dl.acm.org/author_page.cfm?id=99658732165	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Recognition of Text and Shapes on a Large-Sized Head-Up Display	10.1145/3064663.3064736	Susanne Forster	https://dl.acm.org/author_page.cfm?id=99659177463	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Recognition of Text and Shapes on a Large-Sized Head-Up Display	10.1145/3064663.3064736	Katharina Vierheilig	https://dl.acm.org/author_page.cfm?id=99659177506	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Recognition of Text and Shapes on a Large-Sized Head-Up Display	10.1145/3064663.3064736	Daniel Buschek	https://dl.acm.org/author_page.cfm?id=82659024557	4
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Recognition of Text and Shapes on a Large-Sized Head-Up Display	10.1145/3064663.3064736	Andreas Butz	https://dl.acm.org/author_page.cfm?id=81100266654	5
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	The Impact of a Narrative Design Strategy for Information Visualization on a Public Display	10.1145/3064663.3064684	Sandy Claes	https://dl.acm.org/author_page.cfm?id=81758681757	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	The Impact of a Narrative Design Strategy for Information Visualization on a Public Display	10.1145/3064663.3064684	Andrew Vande Moere	https://dl.acm.org/author_page.cfm?id=81332533170	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Understanding Creativity Methods in Design	10.1145/3064663.3064692	Michael Mose Biskjaer	https://dl.acm.org/author_page.cfm?id=99659177591	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Understanding Creativity Methods in Design	10.1145/3064663.3064692	Peter Dalsgaard	https://dl.acm.org/author_page.cfm?id=81503643108	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Understanding Creativity Methods in Design	10.1145/3064663.3064692	Kim Halskov	https://dl.acm.org/author_page.cfm?id=99659082721	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Creative Evaluation	10.1145/3064663.3064710	Georgios Marentakis	https://dl.acm.org/author_page.cfm?id=81100642927	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Creative Evaluation	10.1145/3064663.3064710	David Pirrò	https://dl.acm.org/author_page.cfm?id=81485647492	2
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Creative Evaluation	10.1145/3064663.3064710	Marian Weger	https://dl.acm.org/author_page.cfm?id=99659177452	3
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Logue: Unitizing Interactive Fictions for Co-creation	10.1145/3064663.3064761	Ho Ryun Song	https://dl.acm.org/author_page.cfm?id=99659177152	1
DIS '17:Proceedings of the 2017 Conference on Designing Interactive Systems	Logue: Unitizing Interactive Fictions for Co-creation	10.1145/3064663.3064761	Soojin Jun	https://dl.acm.org/author_page.cfm?id=99659136117	2
