conference	paper_title	doi	author	author_url	author_position
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Large-Scale Query Spelling Correction Corpus	10.1145/3077136.3080749	Martin Potthast	https://dl.acm.org/author_page.cfm?id=81335496176	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Large-Scale Query Spelling Correction Corpus	10.1145/3077136.3080749	Marcel Gohsen	https://dl.acm.org/author_page.cfm?id=99659192609	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Large-Scale Query Spelling Correction Corpus	10.1145/3077136.3080749	Anja Rathgeber	https://dl.acm.org/author_page.cfm?id=99659191202	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Large-Scale Query Spelling Correction Corpus	10.1145/3077136.3080749	Benno Stein	https://dl.acm.org/author_page.cfm?id=81339530150	5
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Faegheh Hasibi	https://dl.acm.org/author_page.cfm?id=82459257857	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Fedor Nikolaev	https://dl.acm.org/author_page.cfm?id=99658730991	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Chenyan Xiong	https://dl.acm.org/author_page.cfm?id=81472646064	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Krisztian Balog	https://dl.acm.org/author_page.cfm?id=81314480915	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Svein Erik Bratsberg	https://dl.acm.org/author_page.cfm?id=81100483705	5
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Alexander Kotov	https://dl.acm.org/author_page.cfm?id=81342500903	6
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	DBpedia-Entity v2: A Test Collection for Entity Search	10.1145/3077136.3080751	Jamie Callan	https://dl.acm.org/author_page.cfm?id=81363594457	7
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Cross-Platform Collection for Contextual Suggestion	10.1145/3077136.3080752	Mohammad Aliannejadi	https://dl.acm.org/author_page.cfm?id=99659037739	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Cross-Platform Collection for Contextual Suggestion	10.1145/3077136.3080752	Ida Mele	https://dl.acm.org/author_page.cfm?id=81479641040	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	A Cross-Platform Collection for Contextual Suggestion	10.1145/3077136.3080752	Fabio Crestani	https://dl.acm.org/author_page.cfm?id=81100211564	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RELink: A Research Framework and Test Collection for Entity-Relationship Retrieval	10.1145/3077136.3080756	Pedro Saleiro	https://dl.acm.org/author_page.cfm?id=81759039557	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RELink: A Research Framework and Test Collection for Entity-Relationship Retrieval	10.1145/3077136.3080756	Natasa Milic-Frayling	https://dl.acm.org/author_page.cfm?id=81100041550	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RELink: A Research Framework and Test Collection for Entity-Relationship Retrieval	10.1145/3077136.3080756	Eduarda Mendes Rodrigues	https://dl.acm.org/author_page.cfm?id=81416608449	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RELink: A Research Framework and Test Collection for Entity-Relationship Retrieval	10.1145/3077136.3080756	Carlos Soares	https://dl.acm.org/author_page.cfm?id=81100162872	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	BioNex: A System For Biomedical News Event Exploration	10.1145/3077136.3084150	Patrick Ernst	https://dl.acm.org/author_page.cfm?id=81474679435	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	BioNex: A System For Biomedical News Event Exploration	10.1145/3077136.3084150	Arunav Mishra	https://dl.acm.org/author_page.cfm?id=81548470456	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	BioNex: A System For Biomedical News Event Exploration	10.1145/3077136.3084150	Avishek Anand	https://dl.acm.org/author_page.cfm?id=99659032360	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	BioNex: A System For Biomedical News Event Exploration	10.1145/3077136.3084150	Vinay Setty	https://dl.acm.org/author_page.cfm?id=81477643909	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RankEval: An Evaluation and Analysis Framework for Learning-to-Rank Solutions	10.1145/3077136.3084140	Claudio Lucchese	https://dl.acm.org/author_page.cfm?id=81324491771	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RankEval: An Evaluation and Analysis Framework for Learning-to-Rank Solutions	10.1145/3077136.3084140	Cristina Ioana Muntean	https://dl.acm.org/author_page.cfm?id=81484641136	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RankEval: An Evaluation and Analysis Framework for Learning-to-Rank Solutions	10.1145/3077136.3084140	Franco Maria Nardini	https://dl.acm.org/author_page.cfm?id=81361608198	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RankEval: An Evaluation and Analysis Framework for Learning-to-Rank Solutions	10.1145/3077136.3084140	Raffaele Perego	https://dl.acm.org/author_page.cfm?id=81100009930	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	RankEval: An Evaluation and Analysis Framework for Learning-to-Rank Solutions	10.1145/3077136.3084140	Salvatore Trani	https://dl.acm.org/author_page.cfm?id=84459806657	5
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	ReviewMiner: An Aspect-based Review Analytics System	10.1145/3077136.3084148	Derek Wu	https://dl.acm.org/author_page.cfm?id=99659192407	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	ReviewMiner: An Aspect-based Review Analytics System	10.1145/3077136.3084148	Hongning Wang	https://dl.acm.org/author_page.cfm?id=81466648782	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Nordlys: A Toolkit for Entity-Oriented and Semantic Search	10.1145/3077136.3084149	Faegheh Hasibi	https://dl.acm.org/author_page.cfm?id=82459257857	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Nordlys: A Toolkit for Entity-Oriented and Semantic Search	10.1145/3077136.3084149	Krisztian Balog	https://dl.acm.org/author_page.cfm?id=81314480915	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Nordlys: A Toolkit for Entity-Oriented and Semantic Search	10.1145/3077136.3084149	Darío Garigliotti	https://dl.acm.org/author_page.cfm?id=99659192567	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Nordlys: A Toolkit for Entity-Oriented and Semantic Search	10.1145/3077136.3084149	Shuo Zhang	https://dl.acm.org/author_page.cfm?id=99659191444	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Teaching the Information Retrieval Process Using a Web-Based Environment and Game Mechanics	10.1145/3077136.3084143	Thomas Wilhelm-Stein	https://dl.acm.org/author_page.cfm?id=99659034958	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Teaching the Information Retrieval Process Using a Web-Based Environment and Game Mechanics	10.1145/3077136.3084143	Stefan Kahl	https://dl.acm.org/author_page.cfm?id=99658999770	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Teaching the Information Retrieval Process Using a Web-Based Environment and Game Mechanics	10.1145/3077136.3084143	Maximilian Eibl	https://dl.acm.org/author_page.cfm?id=81343492266	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Smart Media Generation System for Broadcasting Contents	10.1145/3077136.3084139	Jeong-Woo Son	https://dl.acm.org/author_page.cfm?id=99659192573	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Smart Media Generation System for Broadcasting Contents	10.1145/3077136.3084139	Wonjoo Park	https://dl.acm.org/author_page.cfm?id=99659190054	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Smart Media Generation System for Broadcasting Contents	10.1145/3077136.3084139	Sang-Yun Lee	https://dl.acm.org/author_page.cfm?id=99659190370	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Smart Media Generation System for Broadcasting Contents	10.1145/3077136.3084139	Jinwoo Kim	https://dl.acm.org/author_page.cfm?id=99659191343	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	Smart Media Generation System for Broadcasting Contents	10.1145/3077136.3084139	Sun-Joong Kim	https://dl.acm.org/author_page.cfm?id=99659190235	5
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	EvALL: Open Access Evaluation for Information Access Systems	10.1145/3077136.3084145	Enrique Amigó	https://dl.acm.org/author_page.cfm?id=81490691441	1
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	EvALL: Open Access Evaluation for Information Access Systems	10.1145/3077136.3084145	Jorge Carrillo-de-Albornoz	https://dl.acm.org/author_page.cfm?id=81384614102	2
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	EvALL: Open Access Evaluation for Information Access Systems	10.1145/3077136.3084145	Mario Almagro-Cádiz	https://dl.acm.org/author_page.cfm?id=99659192183	3
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	EvALL: Open Access Evaluation for Information Access Systems	10.1145/3077136.3084145	Julio Gonzalo	https://dl.acm.org/author_page.cfm?id=81100237921	4
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	EvALL: Open Access Evaluation for Information Access Systems	10.1145/3077136.3084145	Javier Rodríguez-Vidal	https://dl.acm.org/author_page.cfm?id=99659191850	5
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	EvALL: Open Access Evaluation for Information Access Systems	10.1145/3077136.3084145	Felisa Verdejo	https://dl.acm.org/author_page.cfm?id=81100432152	6
SIGIR '17:Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval	TOTEM: Personal Tweets Summarization on Mobile Devices	10.1145/3077136.3084138	Jin Yao Chin	https://dl.acm.org/author_page.cfm?id=99659191862	1
